run,rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
1,1,1,8,0.0003,25.0902,584.771,73.176,0.6351183224347682,4.0,0.6210237741470337,0.6813725490196079,0.8104956268221575,1.4183,287.667,35.958,4387202,1024,2024-11-18T01:32:23,lora-bert-tiny,4ee94a97-2095-4aa8-b182-467779ece231,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.463688348000062,0.0003041535220675459,1.1944598045295916e-05,42.5,30.234106056948598,19.122612476348877,0.00030055665303055574,0.00021032294603599995,0.00013517924772176481,0.0006460588467883206,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,8,0.0001,22.9789,638.498,79.899,0.6603807852418854,4.0,0.6325769424438477,0.6985294117647058,0.8166915052160953,1.4522,280.954,35.119,4387202,1024,2024-11-18T01:32:49,lora-bert-tiny,2c534c37-42e7-41aa-86b7-c6cc85e6dd4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.357964710000033,0.0002804775632735894,1.2007791207660789e-05,42.5,30.437993611423753,19.122612476348877,0.00027570005913749913,0.00019607099018999988,0.0001239971990450832,0.0005957682483725823,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,8,5e-05,22.8205,642.93,80.454,0.6871511172624974,4.0,0.6648638844490051,0.6715686274509803,0.7912772585669782,1.4447,282.413,35.302,4387202,1024,2024-11-18T01:33:16,lora-bert-tiny,ff65eaa5-24e4-4977-8b7f-b72b94da3e4b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.207597691000046,0.00027930746235091413,1.203517339751327e-05,42.5,30.54515814594447,19.122612476348877,0.0002739228393173612,0.00019616099026199992,0.00012319898299227838,0.0005932828125716394,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,8,3e-05,22.7804,644.063,80.596,0.7037600930739591,4.0,0.6876702308654785,0.5588235294117647,0.6666666666666666,1.4356,284.211,35.526,4387202,1024,2024-11-18T01:33:42,lora-bert-tiny,8e75f9d5-28bc-4aa6-8598-b9f92dfb1b16,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.15705048799998,0.0002791660449162068,1.2055336885881518e-05,42.5,30.600420631253733,19.122612476348877,0.00027330950678889027,0.00019676432407799956,0.0001229085939789665,0.0005929824248458563,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,16,0.0003,14.9499,981.411,61.539,0.6414149408755095,4.0,0.6186196804046631,0.6936274509803921,0.8153618906942393,1.3291,306.972,19.562,4387202,1024,2024-11-18T01:34:00,lora-bert-tiny,ca1c4726-69a1-43b0-8c59-0599a1d32fcc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.315932456999917,0.0001872538919102879,1.222608498934104e-05,42.5,29.27672950388036,19.122612476348877,0.0001807652569652763,0.00013570010855999985,8.128453604357384e-05,0.00039774990156885,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,16,0.0001,14.8777,986.176,61.838,0.6800054798955503,4.0,0.6555107831954956,0.6838235294117647,0.8018433179723502,1.3408,304.289,19.391,4387202,1024,2024-11-18T01:34:18,lora-bert-tiny,47a6b3ff-4995-4dd6-9219-4c378843ec2d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.244408836000048,0.00018664944792331668,1.2243797049219737e-05,42.5,25.89824582791307,19.122612476348877,0.00017991044557569494,0.00013566205297400012,8.08934909259586e-05,0.0003964659894756537,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,16,5e-05,14.8503,987.993,61.952,0.7033350405485733,4.0,0.6875260472297668,0.5588235294117647,0.6666666666666666,1.3572,300.623,19.157,4387202,1024,2024-11-18T01:34:36,lora-bert-tiny,cd066de0-0adc-4373-86d5-c50e78470506,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.212677054999972,0.00018669653368102283,1.2272431275970655e-05,42.5,29.901701841005018,19.122612476348877,0.00017955013828472197,0.00013627788680000037,8.073798023200067e-05,0.000396566005316723,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,16,3e-05,14.909,984.104,61.708,0.7149758712105129,4.0,0.7041570544242859,0.40931372549019607,0.37402597402597404,1.2962,314.772,20.059,4387202,1024,2024-11-18T01:34:54,lora-bert-tiny,4901069f-70a3-4fa3-b678-650ed2732ef0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.279552720999959,0.0001876349787175913,1.2280135560493794e-05,42.5,34.034960682126794,19.122612476348877,0.00018031693399236029,0.00013716622084399997,8.107622117677378e-05,0.00039855937601313403,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,32,0.0003,11.187,1311.526,41.119,0.6579887058423913,4.0,0.6289280652999878,0.696078431372549,0.8154761904761905,1.325,307.927,9.811,4387202,1024,2024-11-18T01:35:08,lora-bert-tiny,0ce72435-d1eb-4bd1-a988-b80675642d8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.56565243099999,0.00014397729579904083,1.2448696401521748e-05,42.5,33.612843048453435,19.122612476348877,0.00013651494685833272,0.00010792258633800017,6.138764698018334e-05,0.0003058251801765162,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,32,0.0001,11.6409,1260.389,39.516,0.7001542464546535,4.0,0.6817947030067444,0.6102941176470589,0.7253886010362695,1.9921,204.81,6.526,4387202,1024,2024-11-18T01:35:23,lora-bert-tiny,d4f63841-4aeb-46a6-bb34-4ec5bbff369f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.014948642000036,0.00014938336915780535,1.2433125900814392e-05,42.5,33.480321767864595,19.122612476348877,0.0001418225913986107,0.00011169703380199984,6.378870827320935e-05,0.0003173083334738199,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,32,5e-05,14.1975,1033.418,32.4,0.7167114921238111,4.0,0.7053224444389343,0.39950980392156865,0.34316353887399464,1.9903,204.989,6.532,4387202,1024,2024-11-18T01:35:41,lora-bert-tiny,488cc1c6-127a-400a-9d40-696b8d1ea918,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.564185875000021,0.00018038063266921913,1.2385219072138413e-05,42.5,33.111794580726986,19.122612476348877,0.00017191437570208398,0.00013390982934999946,7.732606305279532e-05,0.00038315026810487875,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,32,3e-05,12.6368,1161.053,36.402,0.7241087540336277,4.0,0.7156315445899963,0.3382352941176471,0.12903225806451613,1.265,322.538,10.277,4387202,1024,2024-11-18T01:35:58,lora-bert-tiny,d232b116-4a61-4ada-8261-0b591c5f77f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.048288168,0.00016246685605010458,1.2451200798012954e-05,42.5,33.622326982641766,19.122612476348877,0.00015401208217916698,0.00012181370856200044,6.927345041687052e-05,0.00034509924115803795,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,64,0.0003,9.5324,1539.177,24.338,0.6824837388663456,4.0,0.6569046378135681,0.6838235294117647,0.8012326656394453,1.3222,308.588,5.294,4387202,1024,2024-11-18T01:36:10,lora-bert-tiny,1d7fac98-37ac-4b8d-832b-8cd571b34da5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.90277495600003,0.00012828991585333335,1.2954946105849177e-05,42.5,37.479158012792425,19.122612476348877,0.00011688677736388853,0.00010304730466000056,5.2569206865755046e-05,0.00027250328888964414,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,64,0.0001,9.5385,1538.183,24.322,0.7149760147620892,4.0,0.7027534246444702,0.4215686274509804,0.3979591836734694,1.2734,320.402,5.497,4387202,1024,2024-11-18T01:36:23,lora-bert-tiny,4f02701a-5c3c-4284-a00c-fadbc1d63899,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.910896080000043,0.00012788720199937171,1.2903697200240562e-05,42.5,37.09505487993403,19.122612476348877,0.00011697540357013893,0.00010206563720800005,5.260683520585302e-05,0.000271647875983992,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,64,5e-05,9.6181,1525.462,24.121,0.7250658232590248,4.0,0.7169427275657654,0.3382352941176471,0.12337662337662338,1.2776,319.351,5.479,4387202,1024,2024-11-18T01:36:36,lora-bert-tiny,b9ad6539-6828-4c21-b00f-55c048ec3de9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.003921569999989,0.000128884645579316,1.288341223763874e-05,42.5,36.938249962259356,19.122612476348877,0.00011808016938333287,0.00010258674873600028,5.309964859891283e-05,0.000273766566718246,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,64,3e-05,10.2004,1438.368,22.744,0.7293876779490504,4.0,0.7229511141777039,0.32598039215686275,0.054982817869415807,1.3062,312.356,5.359,4387202,1024,2024-11-18T01:36:49,lora-bert-tiny,02dec408-123a-44ca-a5dd-7ab85bcb6090,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.582186745000058,0.00013611090084014453,1.2862266006074321e-05,42.5,36.78552412842461,19.122612476348877,0.0001248887311027785,0.0001080631420060001,5.6164133289380475e-05,0.0002891160063981591,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,128,0.0003,8.9925,1631.588,12.9,0.7046276618694437,4.0,0.6876928806304932,0.5563725490196079,0.6616822429906543,1.2929,315.563,3.094,4387202,1024,2024-11-18T01:37:01,lora-bert-tiny,95cd374b-0e64-4796-912a-603fbd7f23c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.379155785999956,0.00013005892608320877,1.3866805184891444e-05,42.5,44.45658161430589,19.122612476348877,0.00011070633219930521,0.00011576675927999977,4.978778897561541e-05,0.00027626088045492036,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,128,0.0001,9.0359,1623.743,12.838,0.7243931211274246,4.0,0.7161306738853455,0.3382352941176471,0.12337662337662338,1.2785,319.115,3.129,4387202,1024,2024-11-18T01:37:13,lora-bert-tiny,825f3690-d440-40d0-9a83-34a808ea783b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.42592231399999,0.0001273363375881138,1.3509164763535725e-05,42.5,41.7243251283978,19.122612476348877,0.0001112543986347233,0.00010918953179599959,5.00338429555587e-05,0.0002704777733862816,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,128,5e-05,9.1919,1596.181,12.62,0.730035847630994,4.0,0.7240505814552307,0.32598039215686275,0.04844290657439446,1.2425,328.37,3.219,4387202,1024,2024-11-18T01:37:26,lora-bert-tiny,ebe96760-b9bd-43d1-83d1-47597a916fad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.577198955999961,0.00012846362758957638,1.3413486362742417e-05,42.5,40.98583575518426,19.122612476348877,0.00011304576970347214,0.00010898564274400106,5.084086116813394e-05,0.0002728722736156071,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,1,128,3e-05,8.9721,1635.288,12.929,0.7323981317980536,4.0,0.7273562550544739,0.32107843137254904,0.028070175438596492,1.2605,323.682,3.173,4387202,1024,2024-11-18T01:37:38,lora-bert-tiny,b050d609-e393-4e33-b83d-e4dee6d0068e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.358457669000018,0.00012901397852864657,1.378581632697946e-05,42.5,43.83766888471805,19.122612476348877,0.00011046030894305545,0.00011390259112199937,4.967838547126781e-05,0.0002740412855363226,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,8,0.0003,22.9341,639.746,80.055,0.6261748104053905,4.0,0.6128604412078857,0.696078431372549,0.8160237388724035,1.4568,280.071,35.009,4387202,1024,2024-11-18T01:38:04,lora-bert-tiny,b32a3901-ef34-457e-b8e7-b1d0087fdbde,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.321116381000024,0.00028935939252207544,1.2407613246071692e-05,42.5,33.12108169908299,19.122612476348877,0.0002752584355930549,0.00021558961691600046,0.0001237862748181324,0.0006146343273271878,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,8,0.0001,22.6541,647.654,81.045,0.6437381586477907,4.0,0.6219378113746643,0.696078431372549,0.8154761904761905,1.4345,284.416,35.552,4387202,1024,2024-11-18T01:38:30,lora-bert-tiny,68499202-976d-4ada-abfe-ab5197c7853d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.024201629999993,0.0002853461109572897,1.2393311852580827e-05,42.5,33.128474717146254,19.122612476348877,0.00027176438439166734,0.00021212100303000074,0.0001222242447385622,0.0006061096321602303,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,8,5e-05,22.8251,642.8,80.438,0.6662267132262518,4.0,0.6405869126319885,0.6838235294117647,0.8048411497730711,1.4308,285.15,35.644,4387202,1024,2024-11-18T01:38:56,lora-bert-tiny,8332c457-0b71-449d-bcc6-04aaf731a2ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.201478630999986,0.0002877738786085943,1.240325598145687e-05,42.5,32.89446281696969,19.122612476348877,0.0002738447943833324,0.00021427572697599925,0.0001231459827595391,0.0006112665041188707,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,8,3e-05,22.6839,646.804,80.939,0.6847560026546968,4.0,0.6630877256393433,0.6642156862745098,0.7849293563579278,1.4529,280.816,35.102,4387202,1024,2024-11-18T01:39:22,lora-bert-tiny,16c72ace-2f6c-4f8c-846b-f0a115b07331,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.072154067999918,0.00028639966282549914,1.2413217334688447e-05,42.5,33.471082634785844,19.122612476348877,0.0002723143462444439,0.00021357517085999946,0.00012245798657665622,0.0006083475036810996,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,16,0.0003,14.7883,992.136,62.211,0.6316188646399457,4.0,0.6155206561088562,0.6936274509803921,0.8148148148148148,1.3269,307.486,19.595,4387202,1024,2024-11-18T01:39:40,lora-bert-tiny,ad81d969-d21a-4e14-8d0d-786e84a125ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.180631908999999,0.00019013863519144197,1.2525080400554095e-05,42.5,19.33342370229836,19.122612476348877,0.00017914848029999898,0.00014417428200600053,8.055468269826355e-05,0.00040387744500426306,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,16,0.0001,14.9572,980.932,61.509,0.658991407311481,4.0,0.6324536204338074,0.6887254901960784,0.8095952023988006,1.3471,302.883,19.301,4387202,1024,2024-11-18T01:39:58,lora-bert-tiny,6e2fafc3-b862-4fbd-bd27-9f0a68b1cd9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.335651038000037,0.0001923476918661134,1.2542518826849753e-05,42.5,29.673058538280177,19.122612476348877,0.00018099625630625007,0.00014618400583600068,8.138948626861667e-05,0.00040856974841086747,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,16,5e-05,14.8451,988.339,61.973,0.6846469713293988,4.0,0.6628401279449463,0.6642156862745098,0.7849293563579278,1.3384,304.84,19.426,4387202,1024,2024-11-18T01:40:16,lora-bert-tiny,c37a3d0b-b82a-41f2-9138-e985edc6a75d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.22110863499995,0.00019105865246730233,1.2552216599254496e-05,42.5,31.03117111745321,19.122612476348877,0.00017962384896249927,0.00014543928301799947,8.07685409288933e-05,0.00040583167290939205,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,16,3e-05,14.8629,987.159,61.899,0.7005970167077106,4.0,0.684405505657196,0.5784313725490197,0.6917562724014337,1.3104,311.363,19.842,4387202,1024,2024-11-18T01:40:34,lora-bert-tiny,352f6388-bfdb-40a9-a71f-f7b5fb12ef3b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.237821331999953,0.00019139564879900307,1.2560565229693669e-05,42.5,42.86895702076143,19.122612476348877,0.00017984497486875085,0.00014583678333599925,8.086573564911265e-05,0.00040654749385386275,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,32,0.0003,11.2958,1298.89,40.723,0.6407935764478601,4.0,0.6195912957191467,0.6911764705882353,0.8130563798219584,1.2678,321.807,10.254,4387202,1024,2024-11-18T01:40:48,lora-bert-tiny,49016741-687c-4318-a8af-dc973c05c4aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.688474302999907,0.00014887147531205888,1.2736604577540992e-05,42.5,35.804601558994804,19.122612476348877,0.00013796799753888718,0.00011620064851599991,6.205236301311e-05,0.0003162210090679971,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,32,0.0001,11.2217,1307.463,40.992,0.67973865011464,4.0,0.6555046439170837,0.6740196078431373,0.7937984496124031,1.2853,317.443,10.115,4387202,1024,2024-11-18T01:41:03,lora-bert-tiny,5f2bc700-6c42-48e8-84eb-3864ff5d415e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.593772396999839,0.0001473297586856525,1.270766353182658e-05,42.5,35.58740107368904,19.122612476348877,0.00013684557043749964,0.00011455592497800014,6.154472117611994e-05,0.0003129462165916197,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,32,5e-05,11.4015,1286.852,40.346,0.7025155108907949,4.0,0.6859156489372253,0.571078431372549,0.6777163904235728,1.2847,317.575,10.119,4387202,1024,2024-11-18T01:41:17,lora-bert-tiny,f03df7a6-6a72-4d3a-ade5-88be0e6a517d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.776794948000088,0.0001496743136074751,1.2709256998050431e-05,42.5,35.599957302682796,19.122612476348877,0.00013900108284027905,0.00011640481534600042,6.252043646785012e-05,0.0003179263346541296,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,32,3e-05,11.3053,1297.802,40.689,0.7142652428668478,4.0,0.7022470235824585,0.42892156862745096,0.41309823677581864,1.2606,323.651,10.312,4387202,1024,2024-11-18T01:41:32,lora-bert-tiny,2d27851d-639a-4a3b-ae87-6a7c9600ce13,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.680713359000038,0.00014845633959853545,1.2709526810205409e-05,42.5,35.61227304782456,19.122612476348877,0.0001378541624222232,0.00011548342572000048,6.200162248886424e-05,0.0003153392106310879,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,64,0.0003,9.598,1528.653,24.172,0.6592878802069302,4.0,0.6309914588928223,0.6862745098039216,0.8078078078078078,1.2831,317.975,5.455,4387202,1024,2024-11-18T01:41:44,lora-bert-tiny,42a65e01-2a9c-464c-b481-cba062aff36d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.97522886999991,0.00013013602022830624,1.3045918236491291e-05,42.5,38.173534676037924,19.122612476348877,0.00011774454994097158,0.0001057261956919995,5.295389210523579e-05,0.00027642463773820686,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,64,0.0001,9.6939,1513.532,23.933,0.6996620441305226,4.0,0.6816768050193787,0.6078431372549019,0.7212543554006968,1.2771,319.47,5.481,4387202,1024,2024-11-18T01:41:57,lora-bert-tiny,27833f95-fb30-4bfb-98cc-80a8465a75fd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.069322372999977,0.00013113465963356943,1.302318614658676e-05,42.5,38.02176412938987,19.122612476348877,0.00011883520221250024,0.00010626980723800038,5.344085909948827e-05,0.0002785458685499889,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,64,5e-05,10.2021,1438.142,22.741,0.7158065664357153,4.0,0.7042546272277832,0.41421568627450983,0.37922077922077924,1.2959,314.844,5.402,4387202,1024,2024-11-18T01:42:11,lora-bert-tiny,a179dfcb-f892-4dfe-b3eb-59fff637a4ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.577650250000033,0.00013850633698952728,1.3094244346898013e-05,42.5,38.53727541859324,19.122612476348877,0.00012485930080902694,0.00011318786832799962,5.6157033201476065e-05,0.0002942042023385026,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
1,1,2,64,3e-05,9.573,1532.646,24.235,0.7233129698654701,4.0,0.7146362662315369,0.35049019607843135,0.15873015873015872,1.286,317.274,5.443,4387202,1024,2024-11-18T01:42:23,lora-bert-tiny,e59cf3f7-5783-40e9-ab0d-79b27910694f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.95314958500012,0.00013048855244309754,1.3110277438184004e-05,42.5,38.671888628835276,19.122612476348877,0.00011747767243055609,0.00010686202993399896,5.283375641177612e-05,0.0002771734587763312,Singapore,SGP,,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8503,1.2868,50.99363327026367,machine,N,1.0
