run,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
4,8,5e-05,23.9766,611.931,76.575,0.5309766798497285,4.0,0.587859570980072,0.7279411764705882,0.8268330733229329,0.7627,534.96,66.87,4386178,4386178,2024-11-18T00:28:00,fine-tuning-bert-tiny,adea0826-86bc-4afd-bb72-71525d591a81,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.646775502999844,0.00018157229749851778,7.366979809444768e-06,42.5,37.694705406297146,19.122615337371826,0.0002909125472340255,0.00025671270536999774,0.00013084026031538463,0.0006784655129194079,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,8,3e-05,23.3318,628.841,78.691,0.5637553262814458,4.0,0.5771942734718323,0.7107843137254902,0.8195718654434251,0.7671,531.907,66.488,4386178,4386178,2024-11-18T00:28:26,fine-tuning-bert-tiny,ef93a839-94b3-48eb-9da8-219755f1a2c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.05116393099979,0.0001775456774188782,7.381999387981292e-06,42.5,37.55284747768146,19.122615337371826,0.00028385228018541086,0.00025190214596599453,0.00012766516348949923,0.0006634195896409046,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,16,0.0003,14.16,1036.155,64.972,0.40669037362803584,4.0,0.7519146800041199,0.7377450980392157,0.8243021346469622,0.6561,621.878,39.63,4386178,4386178,2024-11-18T00:28:43,fine-tuning-bert-tiny,7926c623-0e9b-441e-ad73-ef64336e93b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.79079228899991,0.00011240970282406886,7.599978461442481e-06,42.5,40.6394953799484,19.122615337371826,0.00017458918108402107,0.00016691263353000446,7.852980768933079e-05,0.0004200316223033564,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,16,0.0001,13.8848,1056.699,66.26,0.5020559891410495,4.0,0.5896832346916199,0.7328431372549019,0.8299531981279251,0.6603,617.921,39.377,4386178,4386178,2024-11-18T00:28:59,fine-tuning-bert-tiny,94573488-c2ee-4e32-a96c-71cf11780b38,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.508631546999823,0.0001105756499685593,7.62137005205186e-06,42.5,40.92635459473809,19.122615337371826,0.0001712621241763966,0.00016488318746200187,7.703316385524284e-05,0.00041317847549364136,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,16,5e-05,13.909,1054.855,66.144,0.5531564961309018,4.0,0.568650484085083,0.7205882352941176,0.8246153846153846,0.6749,604.552,38.525,4386178,4386178,2024-11-18T00:29:16,fine-tuning-bert-tiny,43d8f3d4-3eac-456a-a64e-bb93ecc69618,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.566339220999907,0.00011087353253109257,7.611626425069733e-06,42.5,40.800050104991264,19.122615337371826,0.00017193650463749718,0.00016502207646200417,7.733296642309599e-05,0.00041429154752259736,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,16,3e-05,13.8855,1056.643,66.256,0.580059698353643,4.0,0.5735155940055847,0.696078431372549,0.8126888217522659,0.6604,617.81,39.37,4386178,4386178,2024-11-18T00:29:33,fine-tuning-bert-tiny,1823766c-e747-420e-b216-c13b02d160b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.498109002999627,0.00011038354164416704,7.613650967952367e-06,42.5,40.82448732950009,19.122615337371826,0.00017113142118749418,0.00016435124259199518,7.697797714004273e-05,0.0004124606409195321,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,32,0.0003,9.4029,1560.367,48.921,0.43501543791397757,4.0,0.6537364721298218,0.7377450980392157,0.8304278922345484,0.6155,662.858,21.12,4386178,4386178,2024-11-18T00:29:45,fine-tuning-bert-tiny,2e455b1a-aca5-426a-a673-ac2d5c0b6ed1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.479701895999824,8.499145231297034e-05,8.110102096073188e-06,42.5,47.52730043755392,19.122615337371826,0.00012368247374304941,0.00013827316617399943,5.5624575136161774e-05,0.0003175802150532106,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,32,0.0001,9.3934,1561.945,48.97,0.5322120666503907,4.0,0.5717409253120422,0.7254901960784313,0.8255451713395638,0.6334,644.193,20.526,4386178,4386178,2024-11-18T00:29:57,fine-tuning-bert-tiny,fe32c055-8853-4cc8-a47d-90bb02335e1c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.004008931000499,8.212730631091093e-05,8.209439523430872e-06,42.5,48.8727090038366,19.122615337371826,0.00011806227080347628,0.0001357203863539963,5.3095351044061386e-05,0.000306878008201534,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,32,5e-05,9.3613,1567.304,49.138,0.5740605893342391,4.0,0.56805819272995,0.7107843137254902,0.8201219512195121,0.6278,649.848,20.706,4386178,4386178,2024-11-18T00:30:09,fine-tuning-bert-tiny,ecee2682-e4c0-4eb4-9bd9-9b79cf5eca5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.965965391000282,8.156368254060798e-05,8.184222936822928e-06,42.5,48.52670482108014,19.122615337371826,0.0001176194395861166,0.0001342576074059923,5.289491697426153e-05,0.0003047719639663704,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,32,3e-05,9.503,1543.94,48.406,0.5975138125212296,4.0,0.5790587663650513,0.696078431372549,0.8138138138138138,0.6156,662.783,21.118,4386178,4386178,2024-11-18T00:30:21,fine-tuning-bert-tiny,3d13aaa6-417f-4413-8c3a-ece81089d090,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.11739023499922,8.41460894296267e-05,8.316975768962537e-06,42.5,50.334022301623115,19.122615337371826,0.00011939732006874554,0.00014133872418200383,5.368537637097345e-05,0.0003144214206217228,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,64,0.0003,7.5122,1953.084,30.883,0.4707464020827721,4.0,0.5971444249153137,0.75,0.8386075949367089,0.6328,644.789,11.063,4386178,4386178,2024-11-18T00:30:31,fine-tuning-bert-tiny,f3d03fdf-02e9-46ad-a671-069c5236c018,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.147286894999525,7.071658561392254e-05,8.679771134280974e-06,42.5,55.2156805611925,19.122615337371826,9.61442950923596e-05,0.00012486093322199715,4.323532595219287e-05,0.0002642405542665496,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,64,0.0001,7.3338,2000.591,31.634,0.5603954052102977,4.0,0.5612186193466187,0.7303921568627451,0.8297213622291022,0.6847,595.852,10.223,4386178,4386178,2024-11-18T00:30:41,fine-tuning-bert-tiny,77f1d0e8-350b-4122-bb09-5998d38ff092,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.942713828000706,6.929620533675389e-05,8.724499816732883e-06,42.5,55.826242132382205,19.122615337371826,9.373931167986851e-05,0.00012305398733199885,4.213984301963189e-05,0.00025893314203149923,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,64,5e-05,7.5329,1947.711,30.798,0.5961887096536571,4.0,0.5777505040168762,0.6887254901960784,0.8078668683812406,0.6013,678.551,11.642,4386178,4386178,2024-11-18T00:30:51,fine-tuning-bert-tiny,5c57e882-eba4-484c-b835-a9e7b1f93e3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.184170038999582,7.085409002327533e-05,8.657455757350859e-06,42.5,54.90529478589501,19.122615337371826,9.658729883610895e-05,0.00012473509978799813,4.343195648599346e-05,0.0002647543551101005,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,64,3e-05,7.4008,1982.477,31.348,0.6165741229879445,4.0,0.5916686058044434,0.7034313725490197,0.8217967599410898,0.5966,683.886,11.733,4386178,4386178,2024-11-18T00:31:01,fine-tuning-bert-tiny,9f2c9261-d4d2-4d63-a4ca-09655b0d7f95,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.022820321999461,6.983865878459317e-05,8.705000982396158e-06,42.5,55.53696006658071,19.122615337371826,9.468858804374414e-05,0.0001236887100619921,4.2582782846476825e-05,0.00026096008095221305,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,128,0.0003,6.7086,2187.048,17.291,0.5189324411852606,4.0,0.5759289264678955,0.7352941176470589,0.8291139240506329,0.6859,594.816,5.832,4386178,4386178,2024-11-18T00:31:10,fine-tuning-bert-tiny,67c0c923-0436-4f82-a76b-69ada3cefa0c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.3276895930002865,6.261052108996741e-05,8.544374088904583e-06,42.5,53.38896948433578,19.122615337371826,8.647927907152406e-05,0.00010858953131599736,3.888251308352132e-05,0.00023395132347104274,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,128,0.0001,6.7895,2160.995,17.085,0.5897226004764952,4.0,0.5748432874679565,0.6911764705882353,0.8073394495412844,0.5981,682.153,6.688,4386178,4386178,2024-11-18T00:31:20,fine-tuning-bert-tiny,e31d5b85-41e8-40c7-b05d-6c16e6aaefef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.45456366200051,6.362263266527455e-05,8.534722560569125e-06,42.5,53.27632054284838,19.122615337371826,8.796328887708886e-05,0.00011021981039800038,3.955009405458669e-05,0.00023773319332967595,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,128,5e-05,6.7819,2163.412,17.104,0.6204661007585197,4.0,0.5952083468437195,0.6936274509803921,0.8169838945827232,0.6046,674.83,6.616,4386178,4386178,2024-11-18T00:31:29,fine-tuning-bert-tiny,bb99fa3d-f8d6-4526-981d-0bcd84e65a9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.415528220000851,6.347913366562163e-05,8.560298306789309e-06,42.5,53.59826799130786,19.122615337371826,8.751845942778624e-05,0.00011032619937200588,3.9352334218799804e-05,0.00023719699301859195,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
4,128,3e-05,6.7935,2159.699,17.075,0.6398460125101024,4.0,0.609874427318573,0.6838235294117647,0.8122270742358079,0.6169,661.357,6.484,4386178,4386178,2024-11-18T00:31:38,fine-tuning-bert-tiny,5d187e55-b291-4408-8a7e-4e3a1e8d2791,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.434918927000581,6.36111845023064e-05,8.55573344200118e-06,42.5,53.5343696895187,19.122615337371826,8.77486489784739e-05,0.00011048508838799875,3.9456678601969406e-05,0.00023769041596844205,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,8,0.0003,23.5654,622.607,77.911,0.42590306267499406,4.0,1.136927604675293,0.6764705882352942,0.7700348432055749,0.7748,526.621,65.828,4386178,4386178,2024-11-18T00:32:05,fine-tuning-bert-tiny,119bcd4e-8112-4899-98ae-896d66180371,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.195895036000366,0.00017909482145798595,7.401868010731407e-06,42.5,37.70555267057316,19.122615337371826,0.00028558102553264146,0.00025519603749000336,0.000128431079275021,0.0006692081422976659,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,8,0.0001,23.6062,621.532,77.776,0.47345523792674077,4.0,0.6656573414802551,0.7377450980392157,0.8325508607198748,0.7578,538.429,67.304,4386178,4386178,2024-11-18T00:32:31,fine-tuning-bert-tiny,ee8c8331-33b1-488b-880c-e325ee2b1518,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.28334969200023,0.00017937124559425929,7.386594018919488e-06,42.5,37.971270631795164,19.122615337371826,0.0002865975142062376,0.00025475187046800074,0.00012889164780537587,0.0006702410324796141,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,8,5e-05,23.4996,624.351,78.129,0.5309766798497285,4.0,0.587859570980072,0.7279411764705882,0.8268330733229329,0.7442,548.228,68.528,4386178,4386178,2024-11-18T00:32:57,fine-tuning-bert-tiny,234c9dd1-dd2b-455a-bdf6-0fb935616040,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.133491284999764,0.00017796836223986877,7.374331386130008e-06,42.5,37.28430329195994,19.122615337371826,0.00028484862705833384,0.00025203770163000766,0.00012811267079551535,0.0006649989994838569,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,8,3e-05,23.6231,621.088,77.721,0.5637553262814458,4.0,0.5771942734718323,0.7107843137254902,0.8195718654434251,0.7541,541.008,67.626,4386178,4386178,2024-11-18T00:33:24,fine-tuning-bert-tiny,ba8dd51b-e21c-45af-b461-e2cf5c278a71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.30971917700026,0.0001791270078583096,7.368534640572236e-06,42.5,37.685338473879334,19.122615337371826,0.0002869416844243214,0.0002533299248859977,0.00012905680112794676,0.0006693284104382659,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,16,0.0003,14.0137,1046.972,65.65,0.40669037362803584,4.0,0.7519146800041199,0.7377450980392157,0.8243021346469622,0.6815,598.644,38.149,4386178,4386178,2024-11-18T00:33:40,fine-tuning-bert-tiny,c0c4d286-5a81-494b-bd04-98ff37353820,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.629245169999194,0.00011112605380532851,7.5961577315840854e-06,42.5,40.59122500825253,19.122615337371826,0.0001726772327576359,0.000164889020800002,7.76688683879738e-05,0.0004152351219456117,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,16,0.0001,13.9478,1051.925,65.96,0.5020559891410495,4.0,0.5896832346916199,0.7328431372549019,0.8299531981279251,0.6731,606.137,38.626,4386178,4386178,2024-11-18T00:33:57,fine-tuning-bert-tiny,b55cf285-d735-4ef0-91cd-dd4799dc919b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.574309672000709,0.00011090161782342537,7.609390792380576e-06,42.5,40.780720395844774,19.122615337371826,0.000172009850358339,0.00016501707645799613,7.736956459104304e-05,0.00041439649140737815,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,16,5e-05,13.9433,1052.259,65.981,0.5531564961309018,4.0,0.568650484085083,0.7205882352941176,0.8246153846153846,0.7017,581.42,37.051,4386178,4386178,2024-11-18T00:34:13,fine-tuning-bert-tiny,f4390cc3-9032-45a6-8abe-c7df158d6932,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.561688832000073,0.00011052837201189134,7.590353927148853e-06,42.5,40.50858085444893,19.122615337371826,0.00017188693704097647,0.0001638004088180059,7.731447017965176e-05,0.0004130018160386341,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,16,3e-05,13.8526,1059.15,66.413,0.580059698353643,4.0,0.5735155940055847,0.696078431372549,0.8126888217522659,0.7044,579.182,36.909,4386178,4386178,2024-11-18T00:34:30,fine-tuning-bert-tiny,1a0df2ee-3968-4b8a-a8d1-8a355f452211,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.448698741000044,0.0001103454642309911,7.637052042470209e-06,42.5,41.14166620187173,19.122615337371826,0.0001705485474409746,0.00016506068760399617,7.670912529532675e-05,0.0004123183603402975,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,32,0.0003,9.4435,1553.667,48.711,0.43501543791397757,4.0,0.6537364721298218,0.7377450980392157,0.8304278922345484,0.6178,660.457,21.044,4386178,4386178,2024-11-18T00:34:42,fine-tuning-bert-tiny,038519e5-9cd2-4d79-a938-a81a7e608e16,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.090993239999989,8.305022987886819e-05,8.23013432906316e-06,42.5,49.15825584744905,19.122615337371826,0.00011908056466458308,0.00013769233237600348,5.355371989997958e-05,0.0003103266169405661,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,32,0.0001,9.4482,1552.887,48.686,0.5322120666503907,4.0,0.5717409253120422,0.7254901960784313,0.8255451713395638,0.7142,571.285,18.203,4386178,4386178,2024-11-18T00:34:54,fine-tuning-bert-tiny,723d975c-9e22-45bd-82e0-3dc03852382f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.058026186999996,8.408747234758575e-05,8.360235973164282e-06,42.5,50.897820795115074,19.122615337371826,0.00011870074714652598,0.00014211594702600444,5.338569706431012e-05,0.00031420239123684053,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,32,5e-05,9.5895,1530.004,47.969,0.5740605893342391,4.0,0.56805819272995,0.7107843137254902,0.8201219512195121,0.6229,654.971,20.869,4386178,4386178,2024-11-18T00:35:06,fine-tuning-bert-tiny,11e0c12d-720a-453e-9cd6-f30a107bc684,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.194414661999872,8.41714151019876e-05,8.256620697973004e-06,42.5,49.50521191445355,19.122615337371826,0.00012032146811875275,0.00014009038985000194,5.4104194904281126e-05,0.00031451605287303585,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,32,3e-05,9.445,1553.412,48.703,0.5975138125212296,4.0,0.5790587663650513,0.696078431372549,0.8138138138138138,0.6033,676.322,21.549,4386178,4386178,2024-11-18T00:35:18,fine-tuning-bert-tiny,bd2ecf17-1a9d-458a-b31b-ab0e4afb94e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.416033546999643,8.530167538311031e-05,8.18945858787884e-06,42.5,48.58517069570554,19.122615337371826,0.00012294315576111156,0.00014050372351399887,5.529251951538624e-05,0.0003187393987904967,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,64,0.0003,7.314,2006.027,31.72,0.4707464020827721,4.0,0.5971444249153137,0.75,0.8386075949367089,0.6337,643.805,11.046,4386178,4386178,2024-11-18T00:35:28,fine-tuning-bert-tiny,69744e6f-1193-47dc-aa54-8abef4850b03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.934813046000272,6.902715653100421e-05,8.699279508015499e-06,42.5,55.46084695480783,19.122615337371826,9.365473070624957e-05,0.00012216315328599653,4.21099266175102e-05,0.0002579278106097563,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,64,0.0001,7.3253,2002.91,31.671,0.5603954052102977,4.0,0.5612186193466187,0.7303921568627451,0.8297213622291022,0.5928,688.304,11.809,4386178,4386178,2024-11-18T00:35:38,fine-tuning-bert-tiny,c74142ed-7244-4fa0-bcd3-50ecc5088616,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.928444806000698,6.830026156761714e-05,8.61458498341612e-06,42.5,54.333736801990234,19.122615337371826,9.356333241389304e-05,0.00011957370677000145,4.207464583309635e-05,0.00025521168501699086,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,64,5e-05,7.4518,1968.917,31.133,0.5961887096536571,4.0,0.5777505040168762,0.6887254901960784,0.8078668683812406,0.652,625.76,10.736,4386178,4386178,2024-11-18T00:35:48,fine-tuning-bert-tiny,ab6c24da-54ac-43de-aa11-37c5553af8e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.096656162999352,6.977567172731731e-05,8.617838070756036e-06,42.5,54.36565839704877,19.122615337371826,9.555969879722473e-05,0.0001221948199779943,4.297020388329676e-05,0.00026072472265851576,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,64,3e-05,7.3573,1994.211,31.533,0.6165741229879445,4.0,0.5916686058044434,0.7034313725490197,0.8217967599410898,0.6124,666.272,11.431,4386178,4386178,2024-11-18T00:35:58,fine-tuning-bert-tiny,fe5465d6-3c89-4484-89fc-db2da4d1af14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.011551274999874,6.997616787850688e-05,8.73440928935551e-06,42.5,55.949227033032365,19.122615337371826,9.454314435486013e-05,0.0001244153773100054,4.251537763529244e-05,0.00026147389930015796,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,128,0.0003,6.7396,2176.99,17.212,0.5189324411852606,4.0,0.5759289264678955,0.7352941176470589,0.8291139240506329,0.6021,677.589,6.643,4386178,4386178,2024-11-18T00:36:07,fine-tuning-bert-tiny,8054b69a-b859-4166-8e19-0ca1c627d8e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.357894187999591,6.314910145393525e-05,8.582496545944995e-06,42.5,53.895195015547145,19.122615337371826,8.684055814860648e-05,0.000110076476949994,3.904675507535845e-05,0.00023596379017395893,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
5,128,0.0001,6.8853,2130.918,16.848,0.5897226004764952,4.0,0.5748432874679565,0.6911764705882353,0.8073394495412844,0.6031,676.537,6.633,4386178,4386178,2024-11-18T00:36:17,fine-tuning-bert-tiny,5a6b4b02-ada0-4985-9e15-4ef22b23c48f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.507616065000548,6.407124731324943e-05,8.534166739285004e-06,42.5,53.257109776570594,19.122615337371826,8.859375565833781e-05,0.00011097647766999258,3.9839259587982284e-05,0.00023940949291631266,The Netherlands,NLD,groningen,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,8,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,6.5765,53.2157,50.9936408996582,machine,N,1.0
