rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
2,4,128,0.0003,27.7061,529.558,4.187,0.6055062392662311,4.0,0.5812723636627197,0.7034313725490197,0.8207407407407408,0.8109,503.154,4.933,28781058,16384
2,4,128,0.0001,27.5149,533.238,4.216,0.628357065135035,4.0,0.6110626459121704,0.6838235294117647,0.8122270742358079,0.8896,458.648,4.497,28781058,16384
2,4,128,5e-05,27.5873,531.84,4.205,0.6402722720442147,4.0,0.6247044205665588,0.6838235294117647,0.8122270742358079,0.8117,502.662,4.928,28781058,16384
2,4,128,3e-05,27.8803,526.25,4.161,0.6468407861117659,4.0,0.6307817101478577,0.6838235294117647,0.8122270742358079,0.8951,455.838,4.469,28781058,16384
2,8,8,0.0003,33.3434,440.027,55.063,0.5921450762447449,4.0,0.5641397833824158,0.7034313725490197,0.8112324492979719,0.8676,470.25,58.781,28781058,16384
2,8,8,0.0001,33.1716,442.306,55.348,0.566948202960112,4.0,0.5366600751876831,0.7352941176470589,0.83125,0.9166,445.12,55.64,28781058,16384
2,8,8,5e-05,33.0525,443.9,55.548,0.5859630559784135,4.0,0.5559682846069336,0.7254901960784313,0.8308157099697885,0.8572,475.98,59.497,28781058,16384
2,8,8,3e-05,33.2567,441.174,55.207,0.5997391993703406,4.0,0.5756197571754456,0.696078431372549,0.8171091445427728,1.0264,397.514,49.689,28781058,16384
2,8,16,0.0003,28.3178,518.119,32.488,0.5771182350490405,4.0,0.5458565354347229,0.7303921568627451,0.8286604361370716,0.8258,494.047,31.483,28781058,16384
2,8,16,0.0001,28.2781,518.847,32.534,0.5817596601403278,4.0,0.5413054823875427,0.7279411764705882,0.8294930875576036,0.858,475.536,30.304,28781058,16384
2,8,16,5e-05,28.3885,516.828,32.407,0.5995725382929263,4.0,0.5735887289047241,0.7058823529411765,0.8198198198198198,0.8588,475.097,30.276,28781058,16384
2,8,16,3e-05,28.2496,519.37,32.567,0.61114327803902,4.0,0.5904077887535095,0.6862745098039216,0.8134110787172012,0.857,476.08,30.338,28781058,16384
2,8,32,0.0003,27.4717,534.076,16.744,0.5737307341202446,4.0,0.5275530219078064,0.7328431372549019,0.8299531981279251,0.8445,483.101,15.393,28781058,16384
2,8,32,0.0001,27.6973,529.726,16.608,0.5937576293945312,4.0,0.5631319880485535,0.7034313725490197,0.8147013782542113,0.9824,415.297,13.233,28781058,16384
2,8,32,5e-05,27.5509,532.541,16.696,0.6098593006963315,4.0,0.5856713652610779,0.6936274509803921,0.8164464023494861,0.8387,486.487,15.501,28781058,16384
2,8,32,3e-05,27.722,529.255,16.593,0.6216375599736753,4.0,0.6024103164672852,0.6838235294117647,0.8122270742358079,0.8263,493.746,15.732,28781058,16384
2,8,64,0.0003,27.6174,531.26,8.401,0.5759289840172077,4.0,0.5367591977119446,0.7279411764705882,0.8229665071770335,0.8424,484.316,8.309,28781058,16384
2,8,64,0.0001,27.4963,533.599,8.437,0.5996875762939453,4.0,0.5735825300216675,0.7009803921568627,0.8168168168168168,0.8274,493.101,8.46,28781058,16384
2,8,64,5e-05,27.5076,533.38,8.434,0.6169474371548357,4.0,0.5974102020263672,0.6838235294117647,0.8122270742358079,0.8306,491.202,8.427,28781058,16384
2,8,64,3e-05,27.4378,534.736,8.455,0.6279735565185547,4.0,0.6132110953330994,0.6838235294117647,0.8122270742358079,0.8268,493.454,8.466,28781058,16384
2,8,128,0.0003,27.5962,531.666,4.203,0.5902936869654162,4.0,0.555851936340332,0.696078431372549,0.808641975308642,0.9856,413.956,4.058,28781058,16384
2,8,128,0.0001,27.5391,532.77,4.212,0.6145831798685009,4.0,0.5934895277023315,0.6838235294117647,0.8122270742358079,1.0039,406.432,3.985,28781058,16384
2,8,128,5e-05,27.6501,530.631,4.195,0.628293070299872,4.0,0.611205518245697,0.6838235294117647,0.8122270742358079,0.8442,483.314,4.738,28781058,16384
2,8,128,3e-05,27.5247,533.049,4.214,0.6376653868576576,4.0,0.6221439242362976,0.6838235294117647,0.8122270742358079,0.8144,500.976,4.912,28781058,16384
2,16,8,0.0003,33.1688,442.344,55.353,0.6327099270290799,4.0,0.6028046011924744,0.7009803921568627,0.8173652694610778,0.8607,474.047,59.256,28781058,16384
2,16,8,0.0001,33.0139,444.418,55.613,0.5729049483155892,4.0,0.5424485802650452,0.7254901960784313,0.8238993710691824,0.8657,471.273,58.909,28781058,16384
2,16,8,5e-05,33.2864,440.781,55.158,0.5673784243515114,4.0,0.5370436906814575,0.7377450980392157,0.8330733229329174,1.0409,391.962,48.995,28781058,16384
2,16,8,3e-05,32.9763,444.926,55.676,0.5815000430171526,4.0,0.5506412982940674,0.7279411764705882,0.8315629742033384,0.8486,480.764,60.095,28781058,16384
2,16,16,0.0003,28.4248,516.168,32.366,0.6122747338336447,4.0,0.5936729311943054,0.7009803921568627,0.8134556574923547,0.8594,474.735,30.253,28781058,16384
2,16,16,0.0001,28.5414,514.06,32.234,0.5663614687712296,4.0,0.5288243293762207,0.7352941176470589,0.8296529968454258,0.9876,413.125,26.327,28781058,16384
2,16,16,5e-05,28.4019,516.585,32.392,0.5821108942446501,4.0,0.5421159267425537,0.7279411764705882,0.8294930875576036,0.8405,485.414,30.933,28781058,16384
2,16,16,3e-05,28.3862,516.871,32.41,0.5954498125159222,4.0,0.5672847032546997,0.7083333333333334,0.8210526315789474,0.8079,505.001,32.181,28781058,16384
2,16,32,0.0003,27.4575,534.353,16.753,0.5924219546110734,4.0,0.5717154741287231,0.7058823529411765,0.810126582278481,0.7929,514.596,16.396,28781058,16384
2,16,32,0.0001,27.5283,532.98,16.71,0.5811317112134851,4.0,0.5302772521972656,0.7352941176470589,0.8301886792452831,0.982,415.468,13.238,28781058,16384
2,16,32,5e-05,27.5251,533.041,16.712,0.5939449144446332,4.0,0.5634564161300659,0.6985294117647058,0.8122137404580153,0.8104,503.485,16.042,28781058,16384
2,16,32,3e-05,27.5673,532.226,16.686,0.6059467481530231,4.0,0.5805371403694153,0.696078431372549,0.8154761904761905,0.8223,496.143,15.808,28781058,16384
2,16,64,0.0003,27.7452,528.813,8.362,0.5764292355241447,4.0,0.5567901730537415,0.7279411764705882,0.8273716951788491,0.8113,502.871,8.628,28781058,16384
2,16,64,0.0001,27.6126,531.351,8.402,0.5857106570539803,4.0,0.5567318797111511,0.7058823529411765,0.8136645962732919,0.8153,500.428,8.586,28781058,16384
2,16,64,5e-05,27.5658,532.253,8.416,0.5998245107716528,4.0,0.5738130807876587,0.7009803921568627,0.8168168168168168,0.8147,500.774,8.592,28781058,16384
2,16,64,3e-05,27.6806,530.047,8.381,0.61264024931809,4.0,0.5911893844604492,0.6862745098039216,0.8134110787172012,0.8039,507.526,8.708,28781058,16384
2,16,128,0.0003,27.7419,528.875,4.181,0.5880943824504984,4.0,0.5558469295501709,0.7279411764705882,0.8273716951788491,0.8651,471.602,4.624,28781058,16384
2,16,128,0.0001,27.837,527.068,4.167,0.5993829266778354,4.0,0.5758956670761108,0.7034313725490197,0.8169440242057489,0.8173,499.233,4.894,28781058,16384
2,16,128,5e-05,27.635,530.922,4.198,0.6146587503367457,4.0,0.5935985445976257,0.6838235294117647,0.8122270742358079,0.8291,492.122,4.825,28781058,16384
2,16,128,3e-05,27.6706,530.237,4.192,0.6247479668978987,4.0,0.6068173050880432,0.6838235294117647,0.8122270742358079,0.9981,408.787,4.008,28781058,16384
4,1,8,0.0003,33.0599,443.8,55.535,0.5812464612241923,4.0,0.560129702091217,0.7034313725490197,0.8118195956454122,0.8772,465.118,58.14,28797442,32768
4,1,8,0.0001,33.0794,443.538,55.503,0.6110749338187423,4.0,0.596550464630127,0.696078431372549,0.8176470588235294,0.8418,484.654,60.582,28797442,32768
4,1,8,5e-05,33.1789,442.209,55.336,0.6287642501797811,4.0,0.6169350147247314,0.6838235294117647,0.8122270742358079,1.0371,393.397,49.175,28797442,32768
4,1,8,3e-05,33.6765,435.675,54.519,0.6368935778250102,4.0,0.6255994439125061,0.6838235294117647,0.8122270742358079,0.8806,463.329,57.916,28797442,32768
4,1,16,0.0003,28.4754,515.252,32.309,0.5912350696066152,4.0,0.569337785243988,0.7083333333333334,0.8166409861325116,0.8986,454.063,28.935,28797442,32768
4,1,16,0.0001,28.4813,515.145,32.302,0.621342484847359,4.0,0.6081281304359436,0.6838235294117647,0.8122270742358079,1.2119,336.673,21.455,28797442,32768
4,1,16,5e-05,28.2684,519.024,32.545,0.6349680029827616,4.0,0.6240099668502808,0.6838235294117647,0.8122270742358079,0.8256,494.216,31.494,28797442,32768
4,1,16,3e-05,28.3294,517.907,32.475,0.6415273251740828,4.0,0.6304882168769836,0.6838235294117647,0.8122270742358079,0.8279,492.785,31.403,28797442,32768
4,1,32,0.0003,27.457,534.362,16.753,0.602950850777004,4.0,0.58309006690979,0.7034313725490197,0.8163884673748103,0.7986,510.874,16.278,28797442,32768
4,1,32,0.0001,27.5242,533.058,16.713,0.6325343256411345,4.0,0.6194979548454285,0.6838235294117647,0.8122270742358079,0.8275,493.026,15.709,28797442,32768
4,1,32,5e-05,27.5227,533.087,16.713,0.6422885397206182,4.0,0.6296340227127075,0.6838235294117647,0.8122270742358079,0.8552,477.071,15.201,28797442,32768
4,1,32,3e-05,27.7657,528.422,16.567,0.6486650549847147,4.0,0.635841965675354,0.6838235294117647,0.8122270742358079,0.8665,470.883,15.004,28797442,32768
4,1,64,0.0003,27.5194,533.15,8.43,0.6131109040358971,4.0,0.5978551506996155,0.6985294117647058,0.8177777777777778,0.9839,414.697,7.115,28797442,32768
4,1,64,0.0001,27.5883,531.819,8.409,0.6372302482868063,4.0,0.6264809370040894,0.6838235294117647,0.8122270742358079,0.8209,496.992,8.527,28797442,32768
4,1,64,5e-05,27.7805,528.14,8.351,0.6463607919627222,4.0,0.6351233720779419,0.6838235294117647,0.8122270742358079,0.8194,497.909,8.543,28797442,32768
4,1,64,3e-05,27.785,528.055,8.35,0.6533950279498922,4.0,0.6429972648620605,0.6838235294117647,0.8122270742358079,0.8231,495.717,8.505,28797442,32768
4,1,128,0.0003,27.759,528.549,4.179,0.6289158525138066,4.0,0.6147695779800415,0.6838235294117647,0.8122270742358079,0.9886,412.711,4.046,28797442,32768
4,1,128,0.0001,28.199,520.303,4.114,0.6456167944546404,4.0,0.632618248462677,0.6838235294117647,0.8122270742358079,0.8298,491.681,4.82,28797442,32768
4,1,128,5e-05,27.9473,524.988,4.151,0.6553246070598734,4.0,0.6433093547821045,0.6838235294117647,0.8122270742358079,0.8197,497.74,4.88,28797442,32768
4,1,128,3e-05,27.7279,529.143,4.184,0.6618870702283136,4.0,0.651869535446167,0.6813725490196079,0.8104956268221575,0.8767,465.382,4.563,28797442,32768
4,2,8,0.0003,33.6714,435.741,54.527,0.5663278617110907,4.0,0.536797046661377,0.7181372549019608,0.8177496038034865,0.8581,475.448,59.431,28797442,32768
4,2,8,0.0001,33.3351,440.136,55.077,0.5949117456905723,4.0,0.5796490907669067,0.7034313725490197,0.8163884673748103,0.864,472.21,59.026,28797442,32768
4,2,8,5e-05,33.251,441.25,55.216,0.6135997398226869,4.0,0.6001389622688293,0.6887254901960784,0.8140556368960469,0.862,473.311,59.164,28797442,32768
4,2,8,3e-05,33.4169,439.059,54.942,0.626598507750268,4.0,0.6148070693016052,0.6838235294117647,0.8122270742358079,1.0211,399.58,49.948,28797442,32768
4,2,16,0.0003,28.4318,516.043,32.358,0.5770713308583135,4.0,0.5508966445922852,0.7181372549019608,0.8205928237129485,0.8376,487.107,31.041,28797442,32768
4,2,16,0.0001,28.3526,517.484,32.449,0.6034393642259681,4.0,0.5878655314445496,0.696078431372549,0.8121212121212121,0.837,487.463,31.064,28797442,32768
4,2,16,5e-05,28.2376,519.591,32.581,0.6224262735118037,4.0,0.6099462509155273,0.6838235294117647,0.8122270742358079,0.8269,493.418,31.443,28797442,32768
4,2,16,3e-05,28.4052,516.525,32.388,0.6326074683147928,4.0,0.6213589906692505,0.6838235294117647,0.8122270742358079,0.8135,501.516,31.959,28797442,32768
4,2,32,0.0003,27.5874,531.838,16.674,0.5849229895550272,4.0,0.5550588965415955,0.7083333333333334,0.8160741885625966,0.8695,469.212,14.95,28797442,32768
4,2,32,0.0001,27.4529,534.442,16.756,0.616363060992697,4.0,0.5996217727661133,0.696078431372549,0.8176470588235294,0.8032,507.999,16.186,28797442,32768
4,2,32,5e-05,27.4802,533.912,16.739,0.6328761225161346,4.0,0.6199399828910828,0.6838235294117647,0.8122270742358079,0.8106,503.36,16.038,28797442,32768
4,2,32,3e-05,27.4933,533.658,16.731,0.6402181210725204,4.0,0.6276713609695435,0.6838235294117647,0.8122270742358079,0.974,418.909,13.348,28797442,32768
4,2,64,0.0003,27.5242,533.058,8.429,0.594586339490167,4.0,0.5754250288009644,0.6985294117647058,0.8098918083462133,0.8461,482.21,8.273,28797442,32768
4,2,64,0.0001,27.6922,529.825,8.378,0.6251421303584658,4.0,0.6135922074317932,0.6838235294117647,0.8122270742358079,0.8423,484.41,8.311,28797442,32768
4,2,64,5e-05,27.5641,532.287,8.417,0.6375314778295057,4.0,0.6269434094429016,0.6838235294117647,0.8122270742358079,0.8117,502.659,8.624,28797442,32768
4,2,64,3e-05,27.5681,532.209,8.416,0.6441654994569975,4.0,0.6331120729446411,0.6838235294117647,0.8122270742358079,0.8113,502.922,8.629,28797442,32768
4,2,128,0.0003,27.6086,531.428,4.202,0.611049849411537,4.0,0.5921861529350281,0.7009803921568627,0.817910447761194,0.8334,489.589,4.8,28797442,32768
4,2,128,0.0001,27.8437,526.942,4.166,0.636606347971949,4.0,0.6239513158798218,0.6838235294117647,0.8122270742358079,0.8291,492.115,4.825,28797442,32768
4,2,128,5e-05,27.6258,531.097,4.199,0.6457925993820717,4.0,0.6329161524772644,0.6838235294117647,0.8122270742358079,0.9933,410.757,4.027,28797442,32768
4,2,128,3e-05,27.6925,529.818,4.189,0.6528635353877627,4.0,0.6404194831848145,0.6838235294117647,0.8122270742358079,0.8176,499.021,4.892,28797442,32768
4,4,8,0.0003,33.0578,443.829,55.539,0.5581768675826994,4.0,0.5261929035186768,0.7352941176470589,0.8280254777070064,0.9016,452.506,56.563,28797442,32768
4,4,8,0.0001,32.9009,445.946,55.804,0.5776941968464904,4.0,0.5538864135742188,0.7058823529411765,0.8119122257053292,0.8418,484.702,60.588,28797442,32768
4,4,8,5e-05,32.9079,445.85,55.792,0.5955914432966112,4.0,0.5805068612098694,0.7034313725490197,0.8163884673748103,0.8559,476.711,59.589,28797442,32768
4,4,8,3e-05,32.9943,444.683,55.646,0.6090798222161586,4.0,0.5954312682151794,0.6985294117647058,0.8183161004431314,0.865,471.686,58.961,28797442,32768
4,4,16,0.0003,28.336,517.786,32.468,0.5597402157990828,4.0,0.523824155330658,0.75,0.839622641509434,0.8396,485.943,30.967,28797442,32768
4,4,16,0.0001,28.3223,518.037,32.483,0.5878251448921535,4.0,0.5652379393577576,0.7058823529411765,0.8153846153846154,0.8203,497.361,31.695,28797442,32768
4,4,16,5e-05,28.2755,518.894,32.537,0.6048052248747452,4.0,0.5894953012466431,0.696078431372549,0.8126888217522659,0.8236,495.399,31.57,28797442,32768
4,4,16,3e-05,28.2893,518.642,32.521,0.6188351838485054,4.0,0.6057541966438293,0.6813725490196079,0.8104956268221575,0.8398,485.837,30.96,28797442,32768
4,4,32,0.0003,27.4233,535.02,16.774,0.5679596610691237,4.0,0.5355998873710632,0.7230392156862745,0.8197767145135566,0.834,489.189,15.587,28797442,32768
4,4,32,0.0001,27.4325,534.841,16.768,0.5981657608695652,4.0,0.5774686932563782,0.7034313725490197,0.815267175572519,0.8561,476.587,15.185,28797442,32768
4,4,32,5e-05,27.4629,534.247,16.75,0.6177338973335598,4.0,0.6020238399505615,0.6838235294117647,0.8116788321167884,0.8057,506.417,16.136,28797442,32768
4,4,32,3e-05,27.5033,533.464,16.725,0.6298895130986752,4.0,0.6166166663169861,0.6838235294117647,0.8122270742358079,0.8256,494.199,15.747,28797442,32768
4,4,64,0.0003,27.6156,531.293,8.401,0.5797140187230604,4.0,0.5488691926002502,0.7156862745098039,0.8152866242038217,0.831,490.995,8.424,28797442,32768
4,4,64,0.0001,27.545,532.656,8.423,0.6065736310235386,4.0,0.5907130241394043,0.6936274509803921,0.8125937031484258,0.8239,495.228,8.497,28797442,32768
4,4,64,5e-05,27.5459,532.638,8.422,0.6252119130101698,4.0,0.6137712001800537,0.6838235294117647,0.8122270742358079,0.8282,492.63,8.452,28797442,32768
4,4,64,3e-05,27.5923,531.742,8.408,0.6346966973666487,4.0,0.6240912079811096,0.6838235294117647,0.8122270742358079,0.8196,497.827,8.541,28797442,32768
4,4,128,0.0003,27.7774,528.199,4.176,0.5947103171512998,4.0,0.5698262453079224,0.7034313725490197,0.815267175572519,0.8149,500.704,4.909,28797442,32768
4,4,128,0.0001,27.6367,530.889,4.197,0.6222899206753435,4.0,0.606526792049408,0.6838235294117647,0.8122270742358079,0.8379,486.938,4.774,28797442,32768
4,4,128,5e-05,27.7359,528.989,4.182,0.6362869657319168,4.0,0.6236057281494141,0.6838235294117647,0.8122270742358079,0.8419,484.625,4.751,28797442,32768
4,4,128,3e-05,27.6735,530.182,4.192,0.6431826887459591,4.0,0.6304041743278503,0.6838235294117647,0.8122270742358079,0.8265,493.646,4.84,28797442,32768
4,8,8,0.0003,33.1131,443.088,55.446,0.5567658451387825,4.0,0.5323756337165833,0.7573529411764706,0.8440944881889764,0.8736,467.029,58.379,28797442,32768
4,8,8,0.0001,33.025,444.269,55.594,0.5617628409192453,4.0,0.5318916440010071,0.7401960784313726,0.8312101910828026,0.8621,473.28,59.16,28797442,32768
4,8,8,5e-05,33.056,443.853,55.542,0.5780961030448963,4.0,0.5544030666351318,0.7058823529411765,0.8119122257053292,0.8608,473.987,59.248,28797442,32768
4,8,8,3e-05,32.9783,444.899,55.673,0.5914394569812517,4.0,0.5746967196464539,0.7034313725490197,0.815267175572519,0.8483,480.949,60.119,28797442,32768
4,8,16,0.0003,28.2788,518.835,32.533,0.5443158522896144,4.0,0.5162195563316345,0.7352941176470589,0.8296529968454258,0.8297,491.716,31.335,28797442,32768
4,8,16,0.0001,28.3724,517.123,32.426,0.5719438304071841,4.0,0.544471800327301,0.7205882352941176,0.8213166144200627,0.8207,497.116,31.679,28797442,32768
4,8,16,5e-05,28.2402,519.543,32.578,0.5882148742675781,4.0,0.565720796585083,0.7083333333333334,0.8172043010752689,0.8475,481.428,30.679,28797442,32768
4,8,16,3e-05,28.4898,514.991,32.292,0.6004280422044836,4.0,0.5840379595756531,0.7009803921568627,0.8145896656534954,0.9029,451.892,28.797,28797442,32768
4,8,32,0.0003,27.5958,531.675,16.669,0.5485567507536515,4.0,0.5066161751747131,0.7303921568627451,0.819672131147541,0.8022,508.572,16.205,28797442,32768
4,8,32,0.0001,27.5786,532.006,16.68,0.5793632175611413,4.0,0.5475723147392273,0.7083333333333334,0.8149300155520995,0.8079,504.996,16.091,28797442,32768
4,8,32,5e-05,27.5396,532.761,16.703,0.5985002600628396,4.0,0.5778796076774597,0.7009803921568627,0.8140243902439024,0.8145,500.891,15.96,28797442,32768
4,8,32,3e-05,27.6809,530.041,16.618,0.6128041143002717,4.0,0.5960963368415833,0.6985294117647058,0.8183161004431314,0.8509,479.484,15.278,28797442,32768
4,8,64,0.0003,27.6803,530.051,8.381,0.5628385872676455,4.0,0.5307499170303345,0.7450980392156863,0.8289473684210527,0.802,508.698,8.728,28797442,32768
4,8,64,0.0001,27.8967,525.94,8.316,0.5890382569411705,4.0,0.5677538514137268,0.7034313725490197,0.8129829984544049,0.8067,505.743,8.677,28797442,32768
4,8,64,5e-05,27.5836,531.91,8.411,0.6070768422093885,4.0,0.5913301706314087,0.696078431372549,0.8149253731343283,0.8136,501.497,8.604,28797442,32768
4,8,64,3e-05,27.7971,527.824,8.346,0.6212108875143116,4.0,0.6089398264884949,0.6838235294117647,0.8122270742358079,0.8452,482.741,8.282,28797442,32768
4,8,128,0.0003,27.7891,527.977,4.174,0.5844720643142174,4.0,0.550926685333252,0.6985294117647058,0.8098918083462133,0.9602,424.928,4.166,28797442,32768
4,8,128,0.0001,27.6989,529.697,4.188,0.6037176724137931,4.0,0.584283709526062,0.7009803921568627,0.8157099697885196,0.8438,483.553,4.741,28797442,32768
4,8,128,5e-05,27.9922,524.145,4.144,0.6220390056741649,4.0,0.606515109539032,0.6838235294117647,0.8122270742358079,1.0329,395.017,3.873,28797442,32768
4,8,128,3e-05,27.6636,530.372,4.193,0.6330559829185749,4.0,0.6201421022415161,0.6838235294117647,0.8122270742358079,0.9951,410.023,4.02,28797442,32768
4,16,8,0.0003,33.15,442.594,55.385,0.5990432290469899,4.0,0.6079859733581543,0.6911764705882353,0.797427652733119,0.8386,486.531,60.816,28797442,32768
4,16,8,0.0001,33.1277,442.892,55.422,0.5569595885432623,4.0,0.5358303785324097,0.7401960784313726,0.8322784810126582,0.8471,481.645,60.206,28797442,32768
4,16,8,5e-05,33.2221,441.634,55.264,0.5621148817939177,4.0,0.5326602458953857,0.7377450980392157,0.8298887122416534,0.927,440.152,55.019,28797442,32768
4,16,8,3e-05,33.2311,441.514,55.249,0.5736375447192223,4.0,0.5477098822593689,0.7205882352941176,0.8207547169811321,0.978,417.166,52.146,28797442,32768
4,16,16,0.0003,28.2737,518.927,32.539,0.5823494786801545,4.0,0.5755627751350403,0.696078431372549,0.8031746031746032,0.8133,501.665,31.969,28797442,32768
4,16,16,0.0001,28.2813,518.788,32.53,0.5537736643915591,4.0,0.5207282304763794,0.7450980392156863,0.834920634920635,0.8313,490.784,31.275,28797442,32768
4,16,16,5e-05,28.3609,517.333,32.439,0.572243765126104,4.0,0.5449066758155823,0.7181372549019608,0.8200312989045383,0.815,500.627,31.903,28797442,32768
4,16,16,3e-05,28.244,519.472,32.573,0.5841567661451257,4.0,0.5598559379577637,0.7107843137254902,0.8167701863354038,0.8222,496.204,31.621,28797442,32768
4,16,32,0.0003,27.4555,534.392,16.754,0.5534381700598675,4.0,0.5175151228904724,0.7450980392156863,0.8327974276527331,0.8156,500.26,15.94,28797442,32768
4,16,32,0.0001,27.5099,533.334,16.721,0.5610896898352582,4.0,0.5239270925521851,0.7401960784313726,0.8290322580645161,0.8119,502.499,16.011,28797442,32768
4,16,32,5e-05,27.43,534.889,16.77,0.5795788308848505,4.0,0.5477994084358215,0.7058823529411765,0.8136645962732919,0.8378,487.002,15.517,28797442,32768
4,16,32,3e-05,27.5298,532.95,16.709,0.5935816225798234,4.0,0.5694769024848938,0.7009803921568627,0.8128834355828221,0.8329,489.872,15.609,28797442,32768
4,16,64,0.0003,27.5831,531.919,8.411,0.5570409051303206,4.0,0.5244977474212646,0.75,0.8338762214983714,0.8133,501.661,8.607,28797442,32768
4,16,64,0.0001,27.5172,533.194,8.431,0.5732989475644868,4.0,0.5391459465026855,0.7377450980392157,0.8288,0.8211,496.92,8.526,28797442,32768
4,16,64,5e-05,27.5822,531.938,8.411,0.5892107733364763,4.0,0.5680226683616638,0.7009803921568627,0.8117283950617284,0.8168,499.494,8.57,28797442,32768
4,16,64,3e-05,27.6701,530.247,8.384,0.6022657197097252,4.0,0.5861194133758545,0.6985294117647058,0.8133535660091047,0.923,442.031,7.584,28797442,32768
4,16,128,0.0003,27.733,529.045,4.183,0.5689564408927128,4.0,0.5258291363716125,0.7156862745098039,0.8181818181818182,0.8374,487.211,4.777,28797442,32768
4,16,128,0.0001,27.729,529.122,4.183,0.590216406460466,4.0,0.5630901455879211,0.7058823529411765,0.8153846153846154,0.8196,497.793,4.88,28797442,32768
4,16,128,5e-05,27.7174,529.342,4.185,0.603842176240066,4.0,0.5844354033470154,0.6985294117647058,0.8144796380090498,0.8303,491.4,4.818,28797442,32768
4,16,128,3e-05,27.6441,530.746,4.196,0.6172958900188578,4.0,0.6002024412155151,0.6838235294117647,0.8116788321167884,0.8468,481.803,4.724,28797442,32768
8,1,8,0.0003,33.0834,443.485,55.496,0.5860422005580661,4.0,0.5604483485221863,0.7181372549019608,0.8254931714719271,0.8606,474.114,59.264,28830210,65536
8,1,8,0.0001,33.0383,444.091,55.572,0.6182349543685747,4.0,0.6010509133338928,0.6887254901960784,0.8145985401459854,0.8423,484.403,60.55,28830210,65536
8,1,8,5e-05,32.9058,445.879,55.796,0.6343051686006433,4.0,0.6207419633865356,0.6838235294117647,0.8122270742358079,0.8741,466.786,58.348,28830210,65536
8,1,8,3e-05,33.063,443.759,55.53,0.6417249708653535,4.0,0.6283406019210815,0.6838235294117647,0.8122270742358079,1.0086,404.517,50.565,28830210,65536
8,1,16,0.0003,28.7217,510.833,32.031,0.5989838641622792,4.0,0.5767437815666199,0.7132352941176471,0.8224582701062215,0.8412,485.015,30.908,28830210,65536
8,1,16,0.0001,28.9069,507.561,31.826,0.6286170959472657,4.0,0.613979697227478,0.6838235294117647,0.8122270742358079,0.8411,485.101,30.913,28830210,65536
8,1,16,5e-05,28.5163,514.513,32.262,0.6401198013969089,4.0,0.6268860101699829,0.6838235294117647,0.8122270742358079,0.835,488.634,31.138,28830210,65536
8,1,16,3e-05,28.3394,517.724,32.464,0.6466848622197691,4.0,0.6337748765945435,0.6838235294117647,0.8122270742358079,0.8235,495.44,31.572,28830210,65536
8,1,32,0.0003,27.5783,532.012,16.68,0.6118128900942595,4.0,0.5903261303901672,0.7034313725490197,0.8202080237741456,0.8169,499.425,15.913,28830210,65536
8,1,32,0.0001,27.4727,534.057,16.744,0.6377345209536345,4.0,0.6226912140846252,0.6838235294117647,0.8122270742358079,0.8299,491.61,15.664,28830210,65536
8,1,32,5e-05,27.4878,533.764,16.735,0.6471478669539742,4.0,0.6325769424438477,0.6838235294117647,0.8122270742358079,0.844,483.396,15.402,28830210,65536
8,1,32,3e-05,27.4425,534.645,16.762,0.6539278113323709,4.0,0.6402929425239563,0.6838235294117647,0.8122270742358079,0.8082,504.82,16.085,28830210,65536
8,1,64,0.0003,27.6309,531.0,8.396,0.6205689660434065,4.0,0.6045545935630798,0.6862745098039216,0.8134110787172012,0.8099,503.747,8.643,28830210,65536
8,1,64,0.0001,27.5162,533.213,8.431,0.6421522600897427,4.0,0.6290299892425537,0.6838235294117647,0.8122270742358079,0.9391,434.453,7.454,28830210,65536
8,1,64,5e-05,27.5954,531.683,8.407,0.651681110776704,4.0,0.6394647359848022,0.6838235294117647,0.8122270742358079,0.8157,500.167,8.581,28830210,65536
8,1,64,3e-05,27.5658,532.254,8.416,0.6583368367162244,4.0,0.6481314301490784,0.6838235294117647,0.8122270742358079,0.8712,468.322,8.035,28830210,65536
8,1,128,0.0003,27.7659,528.418,4.178,0.6343712642275053,4.0,0.6187633275985718,0.6838235294117647,0.8122270742358079,0.8131,501.767,4.919,28830210,65536
8,1,128,0.0001,27.68,530.058,4.191,0.6506925122491245,4.0,0.6364338994026184,0.6838235294117647,0.8122270742358079,0.8497,480.156,4.707,28830210,65536
8,1,128,5e-05,27.6362,530.897,4.197,0.6600783775592672,4.0,0.6484272480010986,0.6838235294117647,0.8122270742358079,0.8097,503.9,4.94,28830210,65536
8,1,128,3e-05,27.6533,530.57,4.195,0.6654916960617592,4.0,0.656132698059082,0.678921568627451,0.808199121522694,0.8174,499.138,4.894,28830210,65536
8,2,8,0.0003,32.9475,445.315,55.725,0.5665008860735592,4.0,0.5356521606445312,0.7230392156862745,0.8269525267993875,0.85,479.976,59.997,28830210,65536
8,2,8,0.0001,33.0632,443.756,55.53,0.600682983730873,4.0,0.5830905437469482,0.7034313725490197,0.8191330343796711,0.8618,473.425,59.178,28830210,65536
