rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
1,2,64,0.0003,12.6263,1162.022,18.374,0.5970172224373653,4.0,0.5632813572883606,0.7181372549019608,0.8222565687789799,0.6525,625.252,10.727,11175170,4096
1,2,64,0.0001,12.5271,1171.221,18.52,0.6325907213934536,4.0,0.6164042353630066,0.6862745098039216,0.8134110787172012,0.6563,621.682,10.666,11175170,4096
1,2,64,5e-05,12.4715,1176.443,18.602,0.6395393897747171,4.0,0.6260755062103271,0.6838235294117647,0.8122270742358079,0.654,623.887,10.704,11175170,4096
1,2,64,3e-05,12.5253,1171.388,18.522,0.6431629575532058,4.0,0.6304090023040771,0.6838235294117647,0.8122270742358079,0.6734,605.837,10.394,11175170,4096
1,2,128,0.0003,12.2228,1200.381,9.49,0.620733721502896,4.0,0.6027399301528931,0.696078431372549,0.8171091445427728,0.6501,627.597,6.153,11175170,4096
1,2,128,0.0001,12.2304,1199.631,9.485,0.6377310259588833,4.0,0.6247463822364807,0.6838235294117647,0.8122270742358079,0.6479,629.745,6.174,11175170,4096
1,2,128,5e-05,12.1812,1204.481,9.523,0.6428906013225687,4.0,0.6304441690444946,0.6838235294117647,0.8122270742358079,0.6674,611.32,5.993,11175170,4096
1,2,128,3e-05,12.2027,1202.353,9.506,0.6459404517864359,4.0,0.6344297528266907,0.6838235294117647,0.8122270742358079,0.6521,625.626,6.134,11175170,4096
1,4,8,0.0003,28.9142,507.433,63.498,0.5811984658500987,4.0,0.551275908946991,0.7352941176470589,0.8333333333333334,0.8516,479.102,59.888,11175170,4096
1,4,8,0.0001,29.2183,502.152,62.837,0.5853515408916931,4.0,0.5421632528305054,0.7205882352941176,0.822429906542056,0.8523,478.706,59.838,11175170,4096
1,4,8,5e-05,29.3625,499.685,62.529,0.6038720789558227,4.0,0.5782992839813232,0.7205882352941176,0.8267477203647416,0.8746,466.514,58.314,11175170,4096
1,4,8,3e-05,29.1243,503.773,63.04,0.6180621710218376,4.0,0.6007237434387207,0.6985294117647058,0.8177777777777778,0.894,456.382,57.048,11175170,4096
1,4,16,0.0003,16.9735,864.404,54.202,0.5723819566809613,4.0,0.5304596424102783,0.7450980392156863,0.8359621451104101,0.7871,518.351,33.032,11175170,4096
1,4,16,0.0001,16.9476,865.727,54.285,0.5922577899435292,4.0,0.5660521388053894,0.7156862745098039,0.8237082066869301,0.8872,459.881,29.306,11175170,4096
1,4,16,5e-05,16.8995,868.19,54.439,0.612349800441576,4.0,0.5903875231742859,0.7009803921568627,0.8189910979228486,0.7225,564.727,35.987,11175170,4096
1,4,16,3e-05,16.718,877.616,55.03,0.6264275924019191,4.0,0.608949601650238,0.6911764705882353,0.8157894736842105,0.7135,571.803,36.438,11175170,4096
1,4,32,0.0003,12.7794,1148.1,35.996,0.5776333352793818,4.0,0.5363857746124268,0.7475490196078431,0.8367670364500792,0.7339,555.92,17.713,11175170,4096
1,4,32,0.0001,12.8204,1144.43,35.88,0.6048753821331522,4.0,0.580300509929657,0.7083333333333334,0.8194233687405159,0.6489,628.748,20.034,11175170,4096
1,4,32,5e-05,12.797,1146.521,35.946,0.6234350453252377,4.0,0.6059375405311584,0.6911764705882353,0.8157894736842105,0.7095,575.061,18.323,11175170,4096
1,4,32,3e-05,12.7789,1148.144,35.997,0.633046291185462,4.0,0.6182923913002014,0.6838235294117647,0.8122270742358079,0.6452,632.321,20.147,11175170,4096
1,4,64,0.0003,12.4221,1181.121,18.676,0.5821579900281183,4.0,0.5411214828491211,0.7303921568627451,0.8275862068965517,0.6874,593.57,10.184,11175170,4096
1,4,64,0.0001,12.5422,1169.81,18.498,0.6158242061220366,4.0,0.5952207446098328,0.7083333333333334,0.8221225710014948,0.8244,494.925,8.491,11175170,4096
1,4,64,5e-05,12.4623,1177.311,18.616,0.6326049936228785,4.0,0.6165381073951721,0.6862745098039216,0.8134110787172012,0.6486,629.047,10.792,11175170,4096
1,4,64,3e-05,12.5368,1170.312,18.505,0.6381534050250876,4.0,0.6244409680366516,0.6838235294117647,0.8122270742358079,0.6483,629.37,10.798,11175170,4096
1,4,128,0.0003,12.22,1200.658,9.493,0.6021627228835533,4.0,0.5761146545410156,0.7181372549019608,0.8249619482496194,0.8225,496.057,4.863,11175170,4096
1,4,128,0.0001,12.6267,1161.984,9.187,0.6294573422135978,4.0,0.6133645176887512,0.6887254901960784,0.8145985401459854,0.649,628.654,6.163,11175170,4096
1,4,128,5e-05,12.2126,1201.384,9.498,0.6377760788490032,4.0,0.6247798800468445,0.6838235294117647,0.8122270742358079,0.6716,607.518,5.956,11175170,4096
1,4,128,3e-05,12.253,1197.42,9.467,0.641644576500202,4.0,0.6289522051811218,0.6838235294117647,0.8122270742358079,0.6382,639.325,6.268,11175170,4096
1,8,8,0.0003,29.5046,497.278,62.228,0.6037381157636122,4.0,0.583683967590332,0.7009803921568627,0.8111455108359134,0.8423,484.387,60.548,11175170,4096
1,8,8,0.0001,29.3132,500.526,62.634,0.5788043984140966,4.0,0.5378263592720032,0.7426470588235294,0.8346456692913385,0.8308,491.081,61.385,11175170,4096
1,8,8,5e-05,29.5425,496.641,62.148,0.5860701666937934,4.0,0.5432091355323792,0.7230392156862745,0.8242612752721618,0.8405,485.449,60.681,11175170,4096
1,8,8,3e-05,29.2054,502.372,62.865,0.5995317014473975,4.0,0.5707334280014038,0.7230392156862745,0.8269525267993875,0.8371,487.368,60.921,11175170,4096
1,8,16,0.0003,16.8559,870.435,54.58,0.5716678121815557,4.0,0.5356417298316956,0.7377450980392157,0.8293460925039873,0.7063,577.618,36.809,11175170,4096
1,8,16,0.0001,16.9183,867.227,54.379,0.5810430443805197,4.0,0.5422142148017883,0.7401960784313726,0.8348909657320872,0.7125,572.602,36.489,11175170,4096
1,8,16,5e-05,16.9112,867.588,54.402,0.5928418366805367,4.0,0.5671871900558472,0.7181372549019608,0.8249619482496194,0.7204,566.315,36.089,11175170,4096
1,8,16,3e-05,16.9738,864.393,54.201,0.6067294908606488,4.0,0.585289478302002,0.7132352941176471,0.8240601503759398,0.7032,580.181,36.972,11175170,4096
1,8,32,0.0003,12.625,1162.143,36.436,0.5645353234332541,4.0,0.5220690965652466,0.7450980392156863,0.8354430379746836,1.9932,204.7,6.522,11175170,4096
1,8,32,0.0001,12.7796,1148.079,35.995,0.5870326829993207,4.0,0.5576083660125732,0.7107843137254902,0.8195718654434251,0.6589,619.185,19.729,11175170,4096
1,8,32,5e-05,12.7634,1149.539,36.041,0.6062208092730978,4.0,0.5826568007469177,0.7107843137254902,0.8212121212121212,0.658,620.062,19.757,11175170,4096
1,8,32,3e-05,12.6657,1158.406,36.319,0.6201029901919157,4.0,0.6020734310150146,0.696078431372549,0.8171091445427728,0.6837,596.717,19.013,11175170,4096
